topology,nodes,k,method,objective,time_sec,gap_pct,status
EEnet,13,1,Greedy,384.9969897663132,0.0,1.4764639821031078e-14,Heuristic
EEnet,13,1,LocalSearch,384.9969897663132,0.0,1.4764639821031078e-14,Heuristic
EEnet,13,2,ILP,178.45878078828324,0.02500009536743164,0.0,Optimal
EEnet,13,2,Greedy,199.34910721870588,0.0,11.705967248093073,Heuristic
EEnet,13,2,LocalSearch,178.45878078828326,0.0,1.5926203969824524e-14,Heuristic
EEnet,13,3,ILP,113.23798421705843,0.0280001163482666,1.2549547586401887e-14,Optimal
EEnet,13,3,Greedy,134.12831064748104,0.0,18.44816169667887,Heuristic
EEnet,13,3,LocalSearch,113.23798421705841,0.0,0.0,Heuristic
EEnet,13,5,ILP,33.746807249552894,0.029999971389770508,0.0,Optimal
EEnet,13,5,Greedy,54.63713367997551,0.0,61.903119533476435,Heuristic
EEnet,13,5,LocalSearch,33.7468072495529,0.0,2.1055109910272e-14,Heuristic
Hibernia Atlantic (Canada),13,1,ILP,5407.063572329982,0.012000083923339844,0.0,Optimal
Hibernia Atlantic (Canada),13,1,Greedy,5407.063572329982,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,1,LocalSearch,5407.063572329982,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,2,ILP,732.8961520063702,0.032000064849853516,0.0,Optimal
Hibernia Atlantic (Canada),13,2,Greedy,732.8961520063702,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,2,LocalSearch,732.8961520063702,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,3,ILP,0.0,0.0410001277923584,0.0,Optimal
Hibernia Atlantic (Canada),13,3,Greedy,0.0,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,3,LocalSearch,0.0,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,5,ILP,0.0,0.029999971389770508,0.0,Optimal
Hibernia Atlantic (Canada),13,5,Greedy,0.0,0.0,0.0,Heuristic
Hibernia Atlantic (Canada),13,5,LocalSearch,0.0,0.0,0.0,Heuristic
KREONET,13,1,ILP,412.39572602726463,0.015000104904174805,0.0,Optimal
KREONET,13,1,Greedy,412.3957260272647,0.0,1.378370707388222e-14,Heuristic
KREONET,13,1,LocalSearch,412.3957260272647,0.0,1.378370707388222e-14,Heuristic
KREONET,13,2,ILP,257.4413040285755,0.026000022888183594,0.0,Optimal
KREONET,13,2,Greedy,257.4413040285755,0.0,0.0,Heuristic
KREONET,13,2,LocalSearch,257.4413040285755,0.0,0.0,Heuristic
KREONET,13,3,ILP,148.68674368820598,0.020999908447265625,0.0,Optimal
KREONET,13,3,Greedy,148.68674368820598,0.0,0.0,Heuristic
KREONET,13,3,LocalSearch,148.68674368820598,0.0,0.0,Heuristic
KREONET,13,5,ILP,44.66278310562551,0.026000022888183594,0.0,Optimal
KREONET,13,5,Greedy,44.66278310562551,0.0,0.0,Heuristic
KREONET,13,5,LocalSearch,44.66278310562551,0.0,0.0,Heuristic
Navigata ,13,1,ILP,8960.049893302623,0.01399993896484375,0.0,Optimal
Navigata ,13,1,Greedy,8960.049893302625,0.0,2.0301107976033685e-14,Heuristic
Navigata ,13,1,LocalSearch,8960.049893302625,0.0,2.0301107976033685e-14,Heuristic
Navigata ,13,2,ILP,1196.2043297231974,0.02500009536743164,1.900792948106504e-14,Optimal
Navigata ,13,2,Greedy,4069.54139033814,0.0,240.20453606616155,Heuristic
Navigata ,13,2,LocalSearch,1196.2043297231971,0.0,0.0,Heuristic
Navigata ,13,3,ILP,712.5615751863072,0.03099989891052246,1.5954668576100436e-14,Optimal
Navigata ,13,3,Greedy,712.5615751863071,0.0,0.0,Heuristic
Navigata ,13,3,LocalSearch,712.5615751863071,0.0,0.0,Heuristic
Navigata ,13,5,ILP,149.96787206849018,0.032000064849853516,0.0,Optimal
Navigata ,13,5,Greedy,149.96787206849018,0.0,0.0,Heuristic
Navigata ,13,5,LocalSearch,149.96787206849018,0.0,0.0,Heuristic
NSF,13,1,ILP,5405.011794659135,0.017999887466430664,0.0,Optimal
NSF,13,1,Greedy,5405.011794659135,0.0,0.0,Heuristic
NSF,13,1,LocalSearch,5405.011794659135,0.0,0.0,Heuristic
NSF,13,2,ILP,719.4152201171313,0.0280001163482666,0.0,Optimal
NSF,13,2,Greedy,719.4152201171313,0.0,0.0,Heuristic
NSF,13,2,LocalSearch,719.4152201171313,0.0,0.0,Heuristic
NSF,13,3,ILP,138.1632132510781,0.029000043869018555,0.0,Optimal
NSF,13,3,Greedy,138.16321325107813,0.0,2.0571112064941954e-14,Heuristic
NSF,13,3,LocalSearch,138.16321325107813,0.0009999275207519531,2.0571112064941954e-14,Heuristic
NSF,13,5,ILP,0.0,0.04200005531311035,0.0,Optimal
NSF,13,5,Greedy,0.0,0.0,0.0,Heuristic
NSF,13,5,LocalSearch,0.0,0.0,0.0,Heuristic
UniNet,13,1,ILP,69.03113137070639,0.017999887466430664,0.0,Optimal
UniNet,13,1,Greedy,69.03113137070639,0.0,0.0,Heuristic
UniNet,13,1,LocalSearch,69.03113137070639,0.0,0.0,Heuristic
UniNet,13,2,ILP,23.085718601621465,0.034999847412109375,0.0,Optimal
UniNet,13,2,Greedy,23.085718601621465,0.0,0.0,Heuristic
UniNet,13,2,LocalSearch,23.085718601621465,0.0,0.0,Heuristic
UniNet,13,3,ILP,0.0,0.023000001907348633,0.0,Optimal
UniNet,13,3,Greedy,0.0,0.0,0.0,Heuristic
UniNet,13,3,LocalSearch,0.0,0.0,0.0,Heuristic
UniNet,13,5,ILP,0.0,0.03099989891052246,0.0,Optimal
UniNet,13,5,Greedy,0.0,0.0,0.0,Heuristic
UniNet,13,5,LocalSearch,0.0,0.0010001659393310547,0.0,Heuristic
Compuserve,14,1,ILP,1907.8328394956623,0.016000032424926758,0.0,Optimal
Compuserve,14,1,Greedy,1907.8328394956623,0.0,0.0,Heuristic
Compuserve,14,1,LocalSearch,1907.8328394956623,0.0,0.0,Heuristic
Compuserve,14,2,ILP,635.6244170135355,0.03800010681152344,0.0,Optimal
Compuserve,14,2,Greedy,635.6244170135355,0.0,0.0,Heuristic
Compuserve,14,2,LocalSearch,635.6244170135355,0.0,0.0,Heuristic
Compuserve,14,3,ILP,0.0,0.0280001163482666,0.0,Optimal
Compuserve,14,3,Greedy,0.0,0.0,0.0,Heuristic
Compuserve,14,3,LocalSearch,0.0,0.0,0.0,Heuristic
Compuserve,14,5,ILP,0.0,0.029000043869018555,0.0,Optimal
Compuserve,14,5,Greedy,0.0,0.0,0.0,Heuristic
Compuserve,14,5,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
ILAN,14,1,ILP,124.49421168864617,0.010999917984008789,1.1414871842188651e-14,Optimal
ILAN,14,1,Greedy,124.49421168864616,0.0,0.0,Heuristic
ILAN,14,1,LocalSearch,124.49421168864616,0.0,0.0,Heuristic
ILAN,14,2,ILP,54.387526499456634,0.029999971389770508,0.0,Optimal
ILAN,14,2,Greedy,54.387526499456634,0.0,0.0,Heuristic
ILAN,14,2,LocalSearch,54.387526499456634,0.0,0.0,Heuristic
ILAN,14,3,ILP,32.00908453547027,0.029000043869018555,0.0,Optimal
ILAN,14,3,Greedy,32.00908453547027,0.0,0.0,Heuristic
ILAN,14,3,LocalSearch,32.00908453547027,0.0009999275207519531,0.0,Heuristic
ILAN,14,5,ILP,6.097288040414346,0.026000022888183594,1.4566778112056657e-14,Optimal
ILAN,14,5,Greedy,12.1265508755076,0.0,98.8843366941138,Heuristic
ILAN,14,5,LocalSearch,6.0972880404143455,0.0,0.0,Heuristic
NORDU,14,1,ILP,1717.2604072526956,0.011999845504760742,0.0,Optimal
NORDU,14,1,Greedy,1717.2604072526958,0.0,1.3240489006963633e-14,Heuristic
NORDU,14,1,LocalSearch,1717.2604072526958,0.0,1.3240489006963633e-14,Heuristic
NORDU,14,2,ILP,1086.4219702500604,0.026000022888183594,0.0,Optimal
NORDU,14,2,Greedy,1086.4219702500604,0.0,0.0,Heuristic
NORDU,14,2,LocalSearch,1086.4219702500604,0.0,0.0,Heuristic
NORDU,14,3,ILP,634.8786052356868,0.02200007438659668,0.0,Optimal
NORDU,14,3,Greedy,634.8786052356868,0.0,0.0,Heuristic
NORDU,14,3,LocalSearch,634.8786052356868,0.0,0.0,Heuristic
NORDU,14,5,ILP,234.56142640504044,0.021000146865844727,1.2116957961078149e-14,Optimal
NORDU,14,5,Greedy,234.5614264050404,0.0,0.0,Heuristic
NORDU,14,5,LocalSearch,234.5614264050404,0.0,0.0,Heuristic
Claranet,15,1,ILP,4480.872298035923,0.016000032424926758,0.0,Optimal
Claranet,15,1,Greedy,4480.872298035923,0.0,0.0,Heuristic
Claranet,15,1,LocalSearch,4480.872298035923,0.0,0.0,Heuristic
Claranet,15,2,ILP,721.3782878880363,0.029999971389770508,0.0,Optimal
Claranet,15,2,Greedy,801.9222577709554,0.0,11.165288896998264,Heuristic
Claranet,15,2,LocalSearch,721.3782878880363,0.0,0.0,Heuristic
Claranet,15,3,ILP,396.56464723095405,0.0279998779296875,0.0,Optimal
Claranet,15,3,Greedy,496.4834421237201,0.0,25.19609238757349,Heuristic
Claranet,15,3,LocalSearch,396.5646472309541,0.0,1.433396024020849e-14,Heuristic
Claranet,15,5,ILP,103.9488244906815,0.025999784469604492,1.3671010504285152e-14,Optimal
Claranet,15,5,Greedy,103.94882449068149,0.0,0.0,Heuristic
Claranet,15,5,LocalSearch,103.94882449068149,0.0010001659393310547,0.0,Heuristic
euNetworks ,15,1,ILP,0.0,0.016000032424926758,0.0,Optimal
euNetworks ,15,1,Greedy,0.0,0.0,0.0,Heuristic
euNetworks ,15,1,LocalSearch,0.0,0.0,0.0,Heuristic
euNetworks ,15,2,ILP,0.0,0.031999826431274414,0.0,Optimal
euNetworks ,15,2,Greedy,0.0,0.0,0.0,Heuristic
euNetworks ,15,2,LocalSearch,0.0,0.0,0.0,Heuristic
euNetworks ,15,3,ILP,0.0,0.03399991989135742,0.0,Optimal
euNetworks ,15,3,Greedy,0.0,0.0,0.0,Heuristic
euNetworks ,15,3,LocalSearch,0.0,0.0,0.0,Heuristic
euNetworks ,15,5,ILP,0.0,0.03900003433227539,0.0,Optimal
euNetworks ,15,5,Greedy,0.0,0.0,0.0,Heuristic
euNetworks ,15,5,LocalSearch,0.0,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,1,ILP,1157.256057563,0.016000032424926758,0.0,Optimal
Hibernia Atlantic (UK),15,1,Greedy,1157.256057563,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,1,LocalSearch,1157.256057563,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,2,ILP,232.41062509686802,0.029000043869018555,0.0,Optimal
Hibernia Atlantic (UK),15,2,Greedy,259.243027218331,0.0,11.54525620774839,Heuristic
Hibernia Atlantic (UK),15,2,LocalSearch,232.41062509686802,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,3,ILP,77.73304256598117,0.0280001163482666,0.0,Optimal
Hibernia Atlantic (UK),15,3,Greedy,97.50616734337198,0.0,25.437219649040554,Heuristic
Hibernia Atlantic (UK),15,3,LocalSearch,77.73304256598117,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,5,ILP,3.5296386720360715,0.032000064849853516,0.0,Optimal
Hibernia Atlantic (UK),15,5,Greedy,3.5296386720360715,0.0,0.0,Heuristic
Hibernia Atlantic (UK),15,5,LocalSearch,3.5296386720360715,0.0,0.0,Heuristic
PADI2,15,1,ILP,0.0,0.017999887466430664,0.0,Optimal
PADI2,15,1,Greedy,0.0,0.0,0.0,Heuristic
PADI2,15,1,LocalSearch,0.0,0.0,0.0,Heuristic
PADI2,15,2,ILP,0.0,0.0279998779296875,0.0,Optimal
PADI2,15,2,Greedy,0.0,0.0,0.0,Heuristic
PADI2,15,2,LocalSearch,0.0,0.0,0.0,Heuristic
PADI2,15,3,ILP,0.0,0.0280001163482666,0.0,Optimal
PADI2,15,3,Greedy,0.0,0.0,0.0,Heuristic
PADI2,15,3,LocalSearch,0.0,0.0,0.0,Heuristic
PADI2,15,5,ILP,0.0,0.032000064849853516,0.0,Optimal
PADI2,15,5,Greedy,0.0,0.0,0.0,Heuristic
PADI2,15,5,LocalSearch,0.0,0.0,0.0,Heuristic
SpiraLight,15,1,ILP,741.7187344879059,0.02500009536743164,0.0,Optimal
SpiraLight,15,1,Greedy,741.718734487906,0.0,1.5327486341585693e-14,Heuristic
SpiraLight,15,1,LocalSearch,741.718734487906,0.0,1.5327486341585693e-14,Heuristic
SpiraLight,15,2,ILP,142.88090962937832,0.032000064849853516,0.0,Optimal
SpiraLight,15,2,Greedy,364.0585840329006,0.0,154.79861863788489,Heuristic
SpiraLight,15,2,LocalSearch,142.88090962937835,0.0,1.9891887239609304e-14,Heuristic
SpiraLight,15,3,ILP,8.623754450501186,0.042999982833862305,0.0,Optimal
SpiraLight,15,3,Greedy,49.1688172910884,0.0,470.1555809979128,Heuristic
SpiraLight,15,3,LocalSearch,8.623754450501186,0.0,0.0,Heuristic
SpiraLight,15,5,ILP,0.0,0.039999961853027344,0.0,Optimal
SpiraLight,15,5,Greedy,0.0,0.0,0.0,Heuristic
SpiraLight,15,5,LocalSearch,0.0,0.0010001659393310547,0.0,Heuristic
Airtel,16,1,ILP,43179.85154980362,0.01699995994567871,0.0,Optimal
Airtel,16,1,Greedy,43179.85154980362,0.0,0.0,Heuristic
Airtel,16,1,LocalSearch,43179.85154980362,0.0,0.0,Heuristic
Airtel,16,2,ILP,16521.34287432691,0.0280001163482666,0.0,Optimal
Airtel,16,2,Greedy,17042.489527124453,0.0,3.1543843424941596,Heuristic
Airtel,16,2,LocalSearch,16521.34287432691,0.0,0.0,Heuristic
Airtel,16,3,ILP,10510.571392759715,0.03299999237060547,0.0,Optimal
Airtel,16,3,Greedy,10510.571392759715,0.0,0.0,Heuristic
Airtel,16,3,LocalSearch,10510.571392759715,0.0,0.0,Heuristic
Airtel,16,5,ILP,3343.0866269877047,0.03099989891052246,0.0,Optimal
Airtel,16,5,Greedy,3343.0866269877047,0.0,0.0,Heuristic
Airtel,16,5,LocalSearch,3343.0866269877047,0.0,0.0,Heuristic
GARR,16,1,ILP,1632.2011888851357,0.01699995994567871,0.0,Optimal
GARR,16,1,Greedy,1632.2011888851357,0.0,0.0,Heuristic
GARR,16,1,LocalSearch,1632.2011888851357,0.0,0.0,Heuristic
GARR,16,2,ILP,405.53590075469333,0.03000020980834961,0.0,Optimal
GARR,16,2,Greedy,459.5115207512507,0.0,13.309702025421164,Heuristic
GARR,16,2,LocalSearch,405.5359007546934,0.0,1.4016864784356618e-14,Heuristic
GARR,16,3,ILP,263.91670866160894,0.04500007629394531,0.0,Optimal
GARR,16,3,Greedy,263.91670866160894,0.0,0.0,Heuristic
GARR,16,3,LocalSearch,263.91670866160894,0.0009999275207519531,0.0,Heuristic
GARR,16,5,ILP,72.73661899830297,0.029999971389770508,0.0,Optimal
GARR,16,5,Greedy,77.4882431664972,0.0,6.532643713210105,Heuristic
GARR,16,5,LocalSearch,72.73661899830299,0.0,1.9537414456305095e-14,Heuristic
GRENA,16,1,ILP,782.7030530249286,0.01699995994567871,0.0,Optimal
GRENA,16,1,Greedy,782.7030530249286,0.0,0.0,Heuristic
GRENA,16,1,LocalSearch,782.7030530249286,0.0,0.0,Heuristic
GRENA,16,2,ILP,118.40634069673165,0.03699994087219238,0.0,Optimal
GRENA,16,2,Greedy,256.95697268494973,0.0,117.01284844456177,Heuristic
GRENA,16,2,LocalSearch,118.40634069673166,0.0,1.2001768344146002e-14,Heuristic
GRENA,16,3,ILP,61.72619443721388,0.031000137329101562,0.0,Optimal
GRENA,16,3,Greedy,100.83996449864176,0.0,63.36656652503225,Heuristic
GRENA,16,3,LocalSearch,61.72619443721388,0.0009999275207519531,0.0,Heuristic
GRENA,16,5,ILP,22.33283855561549,0.03399991989135742,0.0,Optimal
GRENA,16,5,Greedy,25.680875183484723,0.0,14.991540907491968,Heuristic
GRENA,16,5,LocalSearch,22.33283855561549,0.0009999275207519531,0.0,Heuristic
Hostway International,16,1,ILP,26228.0681168128,0.02499985694885254,0.0,Optimal
Hostway International,16,1,Greedy,26228.0681168128,0.0,0.0,Heuristic
Hostway International,16,1,LocalSearch,26228.0681168128,0.0,0.0,Heuristic
Hostway International,16,2,ILP,2073.2866867699827,0.04499983787536621,0.0,Optimal
Hostway International,16,2,Greedy,11212.296699150535,0.0,440.79818149116704,Heuristic
Hostway International,16,2,LocalSearch,2073.2866867699827,0.0,0.0,Heuristic
Hostway International,16,3,ILP,214.17826012225248,0.0409998893737793,0.0,Optimal
Hostway International,16,3,Greedy,1891.0668373963908,0.0,782.9406104601718,Heuristic
Hostway International,16,3,LocalSearch,214.17826012225248,0.0,0.0,Heuristic
Hostway International,16,5,ILP,0.0,0.05299997329711914,0.0,Optimal
Hostway International,16,5,Greedy,0.0,0.0,0.0,Heuristic
Hostway International,16,5,LocalSearch,0.0,0.0,0.0,Heuristic
KentMan,16,1,ILP,212.17878597026424,0.01699995994567871,0.0,Optimal
KentMan,16,1,Greedy,212.17878597026424,0.0,0.0,Heuristic
KentMan,16,1,LocalSearch,212.17878597026424,0.0,0.0,Heuristic
KentMan,16,2,ILP,17.134881408886933,0.03299999237060547,0.0,Optimal
KentMan,16,2,Greedy,43.610167412701486,0.0,154.5110548012504,Heuristic
KentMan,16,2,LocalSearch,17.134881408886933,0.0,0.0,Heuristic
KentMan,16,3,ILP,8.067728193171027,0.03600001335144043,2.201805510631677e-14,Optimal
KentMan,16,3,Greedy,16.371840168928987,0.0,102.92999190016126,Heuristic
KentMan,16,3,LocalSearch,8.067728193171025,0.0,0.0,Heuristic
KentMan,16,5,ILP,2.102814837407673,0.03299999237060547,2.1118797620694508e-14,Optimal
KentMan,16,5,Greedy,3.7541613622766334,0.0,78.53028690365925,Heuristic
KentMan,16,5,LocalSearch,2.1028148374076725,0.0,0.0,Heuristic
MARWAN,16,1,ILP,662.6522233881695,0.02499985694885254,0.0,Optimal
MARWAN,16,1,Greedy,662.6522233881695,0.0,0.0,Heuristic
MARWAN,16,1,LocalSearch,662.6522233881695,0.0,0.0,Heuristic
MARWAN,16,2,ILP,226.4013083477107,0.0279998779296875,0.0,Optimal
MARWAN,16,2,Greedy,226.40130834771074,0.0,1.2553686035574272e-14,Heuristic
MARWAN,16,2,LocalSearch,226.40130834771074,0.0,1.2553686035574272e-14,Heuristic
MARWAN,16,3,ILP,30.89905102963682,0.04699993133544922,0.0,Optimal
MARWAN,16,3,Greedy,30.89905102963682,0.0,0.0,Heuristic
MARWAN,16,3,LocalSearch,30.89905102963682,0.0,0.0,Heuristic
MARWAN,16,5,ILP,1.471228750687084,0.029999971389770508,0.0,Optimal
MARWAN,16,5,Greedy,1.471228750687084,0.0,0.0,Heuristic
MARWAN,16,5,LocalSearch,1.471228750687084,0.0,0.0,Heuristic
peer1,16,1,ILP,12619.832080387177,0.026999950408935547,0.0,Optimal
peer1,16,1,Greedy,12619.832080387177,0.0,0.0,Heuristic
peer1,16,1,LocalSearch,12619.832080387177,0.0,0.0,Heuristic
peer1,16,2,ILP,1501.5094782457115,0.03800010681152344,0.0,Optimal
peer1,16,2,Greedy,1501.5094782457115,0.0,0.0,Heuristic
peer1,16,2,LocalSearch,1501.5094782457115,0.0,0.0,Heuristic
peer1,16,3,ILP,0.0,0.019999980926513672,0.0,Optimal
peer1,16,3,Greedy,0.0,0.0,0.0,Heuristic
peer1,16,3,LocalSearch,0.0,0.0,0.0,Heuristic
peer1,16,5,ILP,0.0,0.037000179290771484,0.0,Optimal
peer1,16,5,Greedy,0.0,0.0,0.0,Heuristic
peer1,16,5,LocalSearch,0.0,0.0,0.0,Heuristic
RHnet,16,1,ILP,627.7866034529601,0.015000104904174805,0.0,Optimal
RHnet,16,1,Greedy,627.7866034529601,0.0,0.0,Heuristic
RHnet,16,1,LocalSearch,627.7866034529601,0.0,0.0,Heuristic
RHnet,16,2,ILP,46.671093710440964,0.03600001335144043,0.0,Optimal
RHnet,16,2,Greedy,46.671093710440964,0.0,0.0,Heuristic
RHnet,16,2,LocalSearch,46.671093710440964,0.0,0.0,Heuristic
RHnet,16,3,ILP,18.200204202898366,0.028999805450439453,0.0,Optimal
RHnet,16,3,Greedy,18.200204202898366,0.0,0.0,Heuristic
RHnet,16,3,LocalSearch,18.200204202898366,0.0,0.0,Heuristic
RHnet,16,5,ILP,0.0,0.03099989891052246,0.0,Optimal
RHnet,16,5,Greedy,0.0,0.0,0.0,Heuristic
RHnet,16,5,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
FatMan,17,1,ILP,642.2627882813229,0.01699995994567871,0.0,Optimal
FatMan,17,1,Greedy,642.2627882813229,0.0,0.0,Heuristic
FatMan,17,1,LocalSearch,642.2627882813229,0.0,0.0,Heuristic
FatMan,17,2,ILP,360.66767305590866,0.023999929428100586,0.0,Optimal
FatMan,17,2,Greedy,367.61776812880714,0.0,1.9270080442782331,Heuristic
FatMan,17,2,LocalSearch,360.6676730559087,0.0,1.5760608201777062e-14,Heuristic
FatMan,17,3,ILP,123.2805691099682,0.03600001335144043,0.0,Optimal
FatMan,17,3,Greedy,123.28056910996821,0.0,1.1527246197675888e-14,Heuristic
FatMan,17,3,LocalSearch,123.28056910996821,0.0,1.1527246197675888e-14,Heuristic
FatMan,17,5,ILP,13.111020495044306,0.02200007438659668,0.0,Optimal
FatMan,17,5,Greedy,13.111020495044306,0.0,0.0,Heuristic
FatMan,17,5,LocalSearch,13.111020495044306,0.0,0.0,Heuristic
GoodNet,17,1,ILP,8736.702560439137,0.01399993896484375,0.0,Optimal
GoodNet,17,1,Greedy,8736.702560439137,0.0,0.0,Heuristic
GoodNet,17,1,LocalSearch,8736.702560439137,0.0,0.0,Heuristic
GoodNet,17,2,ILP,1512.5680485843354,0.024000167846679688,0.0,Optimal
GoodNet,17,2,Greedy,1512.5680485843354,0.0,0.0,Heuristic
GoodNet,17,2,LocalSearch,1512.5680485843354,0.0,0.0,Heuristic
GoodNet,17,3,ILP,244.5097844134047,0.0279998779296875,0.0,Optimal
GoodNet,17,3,Greedy,244.5097844134047,0.0,0.0,Heuristic
GoodNet,17,3,LocalSearch,244.5097844134047,0.0,0.0,Heuristic
GoodNet,17,5,ILP,1.5910660285771883,0.02700018882751465,0.0,Optimal
GoodNet,17,5,Greedy,1.5910660285771883,0.0,0.0,Heuristic
GoodNet,17,5,LocalSearch,1.5910660285771883,0.0009999275207519531,0.0,Heuristic
Nextgen ,17,1,ILP,4486.081739425428,0.016000032424926758,0.0,Optimal
Nextgen ,17,1,Greedy,4486.081739425429,0.0,2.0273698844582693e-14,Heuristic
Nextgen ,17,1,LocalSearch,4486.081739425429,0.0,2.0273698844582693e-14,Heuristic
Nextgen ,17,2,ILP,1456.1405915657745,0.03099989891052246,0.0,Optimal
Nextgen ,17,2,Greedy,1647.1807227465952,0.0,13.119621298064155,Heuristic
Nextgen ,17,2,LocalSearch,1456.1405915657745,0.0,0.0,Heuristic
Nextgen ,17,3,ILP,428.4034715141112,0.026000022888183594,0.0,Optimal
Nextgen ,17,3,Greedy,450.53041030899385,0.0,5.1649765387472675,Heuristic
Nextgen ,17,3,LocalSearch,428.40347151411123,0.0,1.3268664387780446e-14,Heuristic
Nextgen ,17,5,ILP,2.2839548230395317,0.026999950408935547,0.0,Optimal
Nextgen ,17,5,Greedy,2.2839548230395317,0.0,0.0,Heuristic
Nextgen ,17,5,LocalSearch,2.2839548230395317,0.0,0.0,Heuristic
ANS,18,1,ILP,10806.610637251046,0.01900005340576172,1.683219155944871e-14,Optimal
ANS,18,1,Greedy,10806.610637251046,0.0,1.683219155944871e-14,Heuristic
ANS,18,1,LocalSearch,10806.610637251044,0.0,0.0,Heuristic
ANS,18,2,ILP,4742.675051309877,0.03600001335144043,0.0,Optimal
ANS,18,2,Greedy,5000.243743404169,0.0,5.430873701185892,Heuristic
ANS,18,2,LocalSearch,4742.675051309878,0.0,1.91768293617699e-14,Heuristic
ANS,18,3,ILP,779.2478241654907,0.0279998779296875,1.4589304480043324e-14,Optimal
ANS,18,3,Greedy,1036.816516259782,0.0,33.053501608442225,Heuristic
ANS,18,3,LocalSearch,779.2478241654906,0.0,0.0,Heuristic
ANS,18,5,ILP,0.0,0.02200007438659668,0.0,Optimal
ANS,18,5,Greedy,0.0,0.0,0.0,Heuristic
ANS,18,5,LocalSearch,0.0,0.0,0.0,Heuristic
ARPANET,18,1,ILP,23268.29010873346,0.017999887466430664,0.0,Optimal
ARPANET,18,1,Greedy,23268.290108733465,0.0,1.56349211312534e-14,Heuristic
ARPANET,18,1,LocalSearch,23268.29010873346,0.0,0.0,Heuristic
ARPANET,18,2,ILP,270.1735975836985,0.0280001163482666,2.103959060736799e-14,Optimal
ARPANET,18,2,Greedy,270.1735975836985,0.0,2.103959060736799e-14,Heuristic
ARPANET,18,2,LocalSearch,270.17359758369844,0.0,0.0,Heuristic
ARPANET,18,3,ILP,11.714888951179933,0.02500009536743164,0.0,Optimal
ARPANET,18,3,Greedy,11.714888951179933,0.0,0.0,Heuristic
ARPANET,18,3,LocalSearch,11.714888951179933,0.0,0.0,Heuristic
ARPANET,18,5,ILP,0.0,0.029999971389770508,0.0,Optimal
ARPANET,18,5,Greedy,0.0,0.0,0.0,Heuristic
ARPANET,18,5,LocalSearch,0.0,0.0,0.0,Heuristic
BSONetworkSolutions,18,1,ILP,3452.8226814296922,0.016000032424926758,1.3170307103583128e-14,Optimal
BSONetworkSolutions,18,1,Greedy,3452.822681429692,0.0,0.0,Heuristic
BSONetworkSolutions,18,1,LocalSearch,3452.8226814296927,0.0,2.6340614207166257e-14,Heuristic
BSONetworkSolutions,18,2,ILP,1584.2199681241364,0.02500009536743164,0.0,Optimal
BSONetworkSolutions,18,2,Greedy,1588.0320821238997,0.0,0.24063034657221663,Heuristic
BSONetworkSolutions,18,2,LocalSearch,1584.2199681241364,0.0,0.0,Heuristic
BSONetworkSolutions,18,3,ILP,778.7774607985056,0.02700018882751465,1.4598116078635517e-14,Optimal
BSONetworkSolutions,18,3,Greedy,778.7774607985056,0.0,1.4598116078635517e-14,Heuristic
BSONetworkSolutions,18,3,LocalSearch,778.7774607985054,0.0,0.0,Heuristic
BSONetworkSolutions,18,5,ILP,125.6542079242348,0.026999950408935547,1.1309493689037988e-14,Optimal
BSONetworkSolutions,18,5,Greedy,125.65420792423478,0.0,0.0,Heuristic
BSONetworkSolutions,18,5,LocalSearch,125.65420792423478,0.0,0.0,Heuristic
Hibernia Atlantic (N. Ireland),18,1,ILP,636.8231744507862,0.01900005340576172,0.0,Optimal
Hibernia Atlantic (N. Ireland),18,1,Greedy,636.8231744507862,0.0,0.0,Heuristic
Hibernia Atlantic (N. Ireland),18,1,LocalSearch,636.8231744507862,0.0,0.0,Heuristic
Hibernia Atlantic (N. Ireland),18,2,ILP,296.23335713492264,0.026999950408935547,0.0,Optimal
Hibernia Atlantic (N. Ireland),18,2,Greedy,299.1542358983933,0.0,0.9860060297464532,Heuristic
Hibernia Atlantic (N. Ireland),18,2,LocalSearch,296.23335713492264,0.0,0.0,Heuristic
Hibernia Atlantic (N. Ireland),18,3,ILP,48.69399474865869,0.0279998779296875,0.0,Optimal
Hibernia Atlantic (N. Ireland),18,3,Greedy,147.95068420943898,0.0,203.83763947301605,Heuristic
Hibernia Atlantic (N. Ireland),18,3,LocalSearch,48.69399474865869,0.0009999275207519531,0.0,Heuristic
Hibernia Atlantic (N. Ireland),18,5,ILP,11.889664019135315,0.024000167846679688,0.0,Optimal
Hibernia Atlantic (N. Ireland),18,5,Greedy,17.1741438835755,0.0,44.4459982715685,Heuristic
Hibernia Atlantic (N. Ireland),18,5,LocalSearch,11.889664019135315,0.0,0.0,Heuristic
